Epoca:,Taxa erro do treinamento:,Taxa erro da validacao:,
8080.0,0.2985327235320284,0.29881250000000004,
8100.0,0.2985321443134638,0.29881250000000004,
8120.0,0.2985321443134638,0.29881250000000004,
8140.0,0.2985327235320284,0.29881250000000004,
8160.0,0.2985321443134638,0.29881250000000004,
8180.0,0.2985414118104982,0.29881250000000004,
8200.0,0.2985327235320284,0.29881250000000004,
8220.0,0.2985327235320284,0.29881250000000004,
8240.0,0.2985327235320284,0.29881250000000004,
8260.0,0.2985327235320284,0.29881250000000004,
8280.0,0.2985327235320284,0.29881250000000004,
8300.0,0.2985327235320284,0.29881250000000004,
8320.0,0.2985327235320284,0.29881250000000004,
8340.0,0.29854199102906287,0.29881250000000004,
8360.0,0.2985327235320284,0.29881250000000004,
8380.0,0.2985327235320284,0.29881250000000004,
8400.0,0.2985327235320284,0.29881250000000004,
8420.0,0.2985327235320284,0.29881250000000004,
8440.0,0.2985327235320284,0.29881250000000004,
8460.0,0.2985327235320284,0.29881250000000004,
8480.0,0.2985327235320284,0.29881250000000004,
8500.0,0.2985327235320284,0.29881250000000004,
8520.0,0.2985327235320284,0.29881250000000004,
8540.0,0.2985327235320284,0.29881250000000004,
8560.0,0.2985327235320284,0.29881250000000004,
8580.0,0.2985327235320284,0.29881250000000004,
8600.0,0.2985327235320284,0.29881250000000004,
8620.0,0.2985327235320284,0.29881250000000004,
8640.0,0.2985327235320284,0.29881250000000004,
8660.0,0.2985327235320284,0.29881250000000004,
8680.0,0.2985327235320284,0.29881250000000004,
8700.0,0.2985327235320284,0.29881250000000004,
8720.0,0.2985327235320284,0.29881250000000004,
8740.0,0.2985327235320284,0.29881250000000004,
8760.0,0.2985327235320284,0.29881250000000004,
8780.0,0.2985327235320284,0.29881250000000004,
8800.0,0.2985327235320284,0.29881250000000004,
8820.0,0.29854199102906287,0.29881250000000004,
8840.0,0.2985327235320284,0.29881250000000004,
8860.0,0.2985327235320284,0.29881250000000004,
8880.0,0.2985327235320284,0.29881250000000004,
8900.0,0.29854199102906287,0.29881250000000004,
8920.0,0.2985327235320284,0.29881250000000004,
8940.0,0.2985327235320284,0.29881250000000004,
8960.0,0.2985327235320284,0.29881250000000004,
8980.0,0.2985327235320284,0.29881250000000004,
9000.0,0.2985327235320284,0.29881250000000004,
9020.0,0.29854199102906287,0.29881250000000004,
9040.0,0.29854199102906287,0.29881250000000004,
9060.0,0.29854199102906287,0.29881250000000004,
9080.0,0.29854199102906287,0.29881250000000004,
9100.0,0.2985327235320284,0.29881250000000004,
9120.0,0.29854199102906287,0.29881250000000004,
9140.0,0.29854199102906287,0.29881250000000004,
9160.0,0.29854199102906287,0.29881250000000004,
9180.0,0.29854199102906287,0.29881250000000004,
9200.0,0.29854199102906287,0.29881250000000004,
9220.0,0.29854199102906287,0.29881250000000004,
9240.0,0.2985327235320284,0.29881250000000004,
9260.0,0.29854199102906287,0.29881250000000004,
9280.0,0.29854199102906287,0.29881250000000004,
9300.0,0.29854199102906287,0.29881250000000004,
9320.0,0.29854199102906287,0.29881250000000004,
9340.0,0.29854199102906287,0.29881250000000004,
9360.0,0.29854199102906287,0.29881250000000004,
9380.0,0.29854199102906287,0.29881250000000004,
9400.0,0.29854199102906287,0.29881250000000004,
9420.0,0.29854199102906287,0.29881250000000004,
9440.0,0.29854199102906287,0.29881250000000004,
9460.0,0.29854199102906287,0.29881250000000004,
9480.0,0.29854199102906287,0.29881250000000004,
9500.0,0.29854199102906287,0.29881250000000004,
9520.0,0.29854199102906287,0.29881250000000004,
9540.0,0.29854199102906287,0.29881250000000004,
9560.0,0.2985327235320284,0.29881250000000004,
9580.0,0.2985327235320284,0.29881250000000004,
9600.0,0.2985327235320284,0.29881250000000004,
9620.0,0.2985327235320284,0.29881250000000004,
9640.0,0.2985327235320284,0.29881250000000004,
9660.0,0.2985327235320284,0.29881250000000004,
9680.0,0.2985327235320284,0.29881250000000004,
9700.0,0.2985327235320284,0.29881250000000004,
9720.0,0.2985327235320284,0.29881250000000004,
9740.0,0.2985327235320284,0.29881250000000004,
9760.0,0.2985327235320284,0.29881250000000004,
9780.0,0.2985327235320284,0.29881250000000004,
9800.0,0.2986068635083037,0.2990347222222222,
9820.0,0.2986068635083037,0.2990347222222222,
9840.0,0.2986068635083037,0.2990347222222222,
9860.0,0.2986068635083037,0.2990347222222222,
9880.0,0.2986068635083037,0.2990347222222222,
9900.0,0.2986068635083037,0.2990347222222222,
9920.0,0.2986068635083037,0.2990347222222222,
9940.0,0.2985327235320284,0.29881250000000004,
9960.0,0.2985321443134638,0.2988107638888889,
9980.0,0.2985321443134638,0.2988107638888889,
10000.0,0.2985321443134638,0.2988107638888889,
